2.5097876000360728e-05,-0.014441050778982056,-0.36289886437014346,-1.3488019253899273,1.0790124,0.00530419999999987,1709.0
0.0001526752135025152,-0.03752362796995823,-0.3319308236663254,-1.1225818756584547,1.0951102,0.0028584000000000387,870.0
9.02859314407756e-05,-0.028326664933019607,-0.2836126796839352,-1.3056666192712723,1.0721085,0.005735299999999999,880.0
9.557980411306739e-05,-0.028963339609867522,-0.47431087634975727,-1.2081905266123867,1.0627433,0.00659540000000014,719.0
7.959892202972227e-05,-0.027462883540344984,-0.10969255162388726,-1.2333738573285913,1.0823848,0.00620709999999991,862.0
0.00010205970871409821,-0.030198664396121733,-0.3084060494119434,-1.2746383228772693,1.0732841,0.005941699999999939,857.0
0.0004373737490291731,-0.062427338871962945,0.22762239700164388,-1.121308531698823,1.0737344,0.0019898000000000415,534.0
9.39859328988154e-05,-0.029860644104436673,-0.14275216204193428,-1.2474446625958848,1.0805521,0.0032342999999999122,1014.0
0.00011944075348538817,-0.032299343012912596,-0.33456610925060193,-1.2800119800493297,1.0755144,0.003560599999999914,1017.0
0.00010152666733682822,-0.030340094988356436,-0.3646737885615581,-1.2445393942504945,1.0763277,0.003585399999999961,854.0
0.0001697229253560801,-0.03905477238131683,-0.133025747612966,-1.2839111555513865,1.0887769,0.0027692999999999746,870.0
0.00014752968582963958,-0.03662741072450315,-0.3204688697413115,-1.2285142043702553,1.0801724,0.0028270999999999713,842.0
0.00022777910286121854,-0.04549179392140723,-0.1609866278736068,-1.2907998116433133,1.0789613,0.0026953999999999034,731.0
0.00017810590696096384,-0.03992793548150253,-0.10259740574476207,-1.3111255727451525,1.0719526,0.0038730000000000153,703.0
0.00022531988131347137,-0.04498427220232182,-0.03332944652175753,-1.3216173316421524,1.0791167,0.0032426000000000954,704.0
0.00022242710494426693,-0.044732660499882004,-0.2322714123882666,-1.2899647761391235,1.076063,0.0032288000000000316,648.0
0.00037157506035723995,-0.05641818748461658,-0.06576093881129871,-1.3604695487866776,1.0740083,0.0025895000000000223,617.0
0.0003143099168467708,-0.053550451738270555,-0.16543125346196474,-1.2717000341146256,1.083198,0.0032686999999997912,625.0
7.888680565870542e-05,-0.02792934546032355,-0.22586220301764678,-1.2131038130715526,1.0802841,0.0035847999999998326,1051.0
0.00021670465009363115,-0.044666740688100615,-0.23960649057382974,-1.3170286297937968,1.0693892,0.0022818000000000005,651.0
0.0016926738891655474,-0.1231330042256607,0.572223821012996,-0.9224223327791039,1.0719095,0.001674199999999848,300.0
0.001855920020540165,-0.13757899551260933,0.8064562669762078,-0.6748874374367984,1.072906,0.0007103999999999999,148.0
0.0012527959517453107,-0.10325802006075968,0.3416960816565197,-1.0894640867489902,1.0676271,0.00128269999999997,335.0
0.0003632183947716201,-0.05878681145332054,0.30483773097833095,-1.08988516747677,1.0741193,0.0015278999999999154,444.0
0.0005302796519555235,-0.06935800774731216,0.46360702430182227,-1.0276479787220574,1.0702139,0.0023173000000000776,511.0
0.00024679380426251193,-0.04706242806037719,0.1617419248614542,-1.2402437072354129,1.0705529,0.003388900000000028,561.0
0.00044042936221922146,-0.06496047793526971,0.37777568934713046,-1.0375808241053066,1.0723143,0.001932299999999998,458.0
